Case Number,Date/Time Opened,Term,Incident Group,Operational Directorate,Principal Network Name,Primary Category,Primary Sub-Category,Secondary Category,Summary of the Incident (External Distribution),Incident Priority Rating,Incident Occurred
S-2021-131312,11/08/2021 14:56,Term 3,Welfare,Connected Communities,Connected Communities Team 1,Attempted Suicide,,,"An Executive staff member reports wellbeing concerns for a student who attempted #### on school grounds. Emergency services advised but did not attend the school. Carer was on site and took the student home. Supports are being arranged. #### reporting has been followed. Director, Educational Leadership has been informed.",1,On workplace grounds
S-2021-131403,11/08/2021 15:51,Term 3,Welfare,Rural North,Mooki,Student Behaviour,,Staff Welfare Concerns,A staff member reports welfare concerns due to students behaviour on school grounds. Supports are in place for staff and students. School is managing the matter. Executive staff are aware.,1,On workplace grounds
S-2021-131593,12/08/2021 9:27,Term 3,Violence,Rural South and West,Wagga Wagga,Assault,,Threat / Intimidation / Offens. Conduct,"An Executive staff member reports a student in a ####  state has assaulted a student and employee on school grounds. The student has made threats towards students and staff following the incident. Police were notified, and are on site. First aid was administered. Parents notified. Supports are available. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2021-132163,12/08/2021 16:32,Term 3,Violence,Regional North and West,Hunter,Allegations Of Sexual Assault,,,School reports of a student being subject to inappropriate behaviours on school grounds. ## process has been followed. School executive staff are aware of the matter. CWU###,1,On workplace grounds
S-2021-132180,12/08/2021 16:50,Term 3,Violence,Regional North and West,Hastings,Indecent Assault,,,School reports of a student engaging in inappropriate behaviours upon another student on school grounds. MR process has been followed. Parents have been informed of the matter. School executive staff are aware of the matter. Supports are to be put into place. #####,1,On workplace grounds
S-2021-132244,13/08/2021 8:43,Term 3,Violence,Rural South and West,Narrandera,Assault,,,"An Executive staff member reports of a physical altercation between students on school ground. First aid was not administered. Parents were notified. Police will be notified. The school is managing the matter. Supports are in place. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2021-132474,13/08/2021 12:55,Term 3,Welfare,Rural South and West,Queanbeyan,Student Behaviour,,"Slips, Trips and Falls",A staff member reports injuries sustained by a student after contact with an object and a fall on school grounds. First aid applied. Parents notified. Ambulance contacted and conveyed the student to hospital. Support is in place. Executive staff are aware.,1,On workplace grounds
S-2021-132542,13/08/2021 14:00,Term 3,Violence,Rural North,Tweed Coast,Allegations Of Sexual Assault,,,Executive staff reports allegations of #### assault occurring off school grounds. #### reporting has been followed. CWU###,1,On workplace grounds
S-2021-132618,13/08/2021 14:40,Term 3,Welfare,Connected Communities,Connected Communities Team 3,Student Welfare Concerns,Absconding / Missing Student,,An executive staff member reported a student absconded from school grounds and the student's whereabouts is unknown. Police and carer were contacted. Supports are in place for the student involved. Media Unit and the Director of Educational Leadership will be notified.,1,On workplace grounds
S-2021-132639,13/08/2021 14:50,Term 3,Emergency Situation,Metropolitan South,Canterbury,Police Operation,,,"An Executive staff member reports the school was placed into lock down and lock out due to a Police operation off school grounds. Lock down lock out was released a short time later. No impact to school operations. No injury or impact to students or staff on site. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2021-132793,13/08/2021 16:09,Term 3,Welfare,Regional North and West,Hastings,Attempted Suicide,,,"An Executive staff member reports welfare concerns for a student following an attempted #### on school grounds. Student was monitored. Carer was contacted and the student was collected for further medical treatment. Supports will be implemented. #### reporting will be completed. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-133078,16/08/2021 10:59,Term 3,Emergency Situation,Rural South and West,West Wyalong,Utility Failure,,,"Director reported telecommunication failure on the school grounds. The school is operational. Parents will be notified. #### reporting will be followed. Director, Education Leadership was aware.",1,On workplace grounds
S-2021-133094,16/08/2021 11:14,Term 3,Emergency Situation,Regional North and West,Lithgow,Utility Failure,,,"An executive staff member reports a utility failure on school grounds. The school is engaging in remote learning and no staff or students will remain on site. Internal stakeholders have been informed. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-134001,17/08/2021 16:17,Term 3,Violence,Regional North and West,Great Lakes,Assault,,,An executive staff member reported a student allegedly assaulted another student on school grounds. ##### of the students sustained an injury. An ambulance and parent were contacted. The injured student was conveyed to hospital. Supports are available to the students involved. The Director of Educational Leadership has been notified.,1,On workplace grounds
S-2021-134627,19/08/2021 8:35,Term 3,Violence,Metropolitan South and West,Chipping Norton,Indecent Assault,,,Executive staff member reports student engaged in inappropriate behaviour on school grounds towards another student. #### reporting has been followed. Executive staff are aware. #####,1,On workplace grounds
S-2021-134764,19/08/2021 11:21,Term 3,Violence,Metropolitan South,Parramatta,Indecent Assault,,Sexting,"An executive staff member reports student allegations of ##### assault and sexting on school grounds. The school is managing the matter. #### reporting will be followed. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-134818,19/08/2021 12:09,Term 3,Emergency Situation,Regional North,Windsor,Utility Failure,,,"An executive staff member reports a utility failure on school grounds. Reporting Guidelines have been followed. The school remains operational. Director, Educational Leadership to be made aware.",1,On workplace grounds
S-2021-134852,19/08/2021 12:48,Term 3,Welfare,Metropolitan South,Bondi,Student Behaviour,,Child Protection,"An executive staff member reports well-being concerns for a student who displayed aggressive and concerning behaviour on school grounds. Parents informed. Ambulance contacted and conveyed the student and parent to hospital. Support is in place. #### reporting will be followed. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-135125,20/08/2021 9:08,Term 3,Violence,Metropolitan North,Ryde,Indecent Assault,,,Executive staff member reports a student has disclosed that another student engaged in inappropriate behaviour with him on school grounds. #### reporting has been followed. Parents are aware. Supports have been offered. Executive staff are aware. #####,1,On workplace grounds
S-2021-135384,20/08/2021 13:04,Term 3,Violence,Regional North and West,Mudgee,Allegations Of Sexual Assault,,,School reports of a student engaging in inappropriate behaviours on school grounds. ## process has been followed. School executive staff are aware of the matter. Parent of the student affected has been informed. Supports are to be put into place. CWU###,1,On workplace grounds
S-2021-138879,24/08/2021 14:10,Term 3,Welfare,Regional North and West,Hastings,Attempted Suicide,,,"An Executive staff member reports welfare concerns for a student following an attempted #### off school grounds. Carer was contacted and the student was conveyed to hospital for assessment. Supports are in place. #### reporting will be completed. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-139099,25/08/2021 7:59,Term 3,Emergency Situation,Regional North,Blue Mountains,Severe Storm,,,"The Director, Educational Leadership reports that the school is non operational on 25/08/2021 due to severe weather conditions. Internal and external stakeholders have been informed.",1,On workplace grounds
S-2021-139100,25/08/2021 8:02,Term 3,Emergency Situation,Regional North and West,Bathurst,Severe Storm,,,"Executive staff reports that the school is non operational as of 25/08/2021 due to severe weather conditions. Staff and students were not on site today. Director, Educational Leadership was notified.",1,On workplace grounds
S-2021-139102,25/08/2021 8:08,Term 3,Emergency Situation,Regional North,Blue Mountains,Severe Storm,,,"The Director, Educational Leadership reports that the school is non operational on 25/08/2021 due to severe weather conditions. Internal and external stakeholders have been informed.",1,On workplace grounds
S-2021-139106,25/08/2021 8:11,Term 3,Emergency Situation,Regional North and West,Bathurst,Severe Storm,,,"The school is non operational as of 25/08/2021 due to severe weather conditions. Staff and students were not on site today. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-139107,25/08/2021 8:15,Term 3,Emergency Situation,Regional North and West,Bathurst,Severe Storm,,,The Principal reports that the school is non operational on 25/08/2021 due to severe weather conditions. Internal and external stakeholders have been informed,1,On workplace grounds
S-2021-139108,25/08/2021 8:16,Term 3,Emergency Situation,Regional North,Blue Mountains,Utility Failure,,,"Executive staff member reports a school has experienced utility failures on school grounds. The school is non operational. Emergency services and Utility providers will be informed. Parents will be notified. Fallen objects will be reported on FMWebb. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-139111,25/08/2021 8:22,Term 3,Emergency Situation,Regional South,South Coast,Utility Failure,,,"The Director, Educational Leadership reports that school is non-operational on site due to a power outage. All students and staff will be engaging learning from home. The supplier company is trying to restore the power as soon as possible.",1,On workplace grounds
S-2021-139115,25/08/2021 8:26,Term 3,Emergency Situation,Regional South,South Coast,Utility Failure,,,"The Director, Educational Leadership reports that school is non-operational on site due to a power outage. All students and staff will be engaging learning from home. The supplier company is trying to restore the power as soon as possible.",1,On workplace grounds
S-2021-139123,25/08/2021 8:37,Term 3,Emergency Situation,Regional South,South Coast,Utility Failure,,,Director of Educational Leadership reports that school is non operational due to utility failure. No staff or students on sight,1,On workplace grounds
S-2021-139142,25/08/2021 8:58,Term 3,Emergency Situation,Regional South,Shoalhaven,Severe Storm,,Utility Failure,"Executive staff member reports that the school will be non-operational due to severe weather conditions and utility failure. No significant damages to the school property. Some staff and a student will be leaving the site. The supplier company is trying to restore the power. Director, Educational Leadership was notified.",1,On workplace grounds
S-2021-140982,27/08/2021 16:05,Term 3,Violence,Regional South,Lake Illawarra North,Allegations Of Sexual Assault,,Student Behaviour,"An employee is reporting a concern regarding a student, who has made an allegation of #### assault by an unknown individual on school grounds few years ago. The employee expresses a concern regarding the student's behaviour that occurred off school grounds. Parents were made aware by a ### worker. Police were contacted by a community member. #### reporting will be followed. Support will be offered. The school is still managing the matter. Executive staff will be made aware.",1,On workplace grounds
S-2021-142023,30/08/2021 16:26,Term 3,Weapon,Regional North,Windsor,Located Weapon,,Malicious Damage,"An executive staff member reported a weapon was located on school grounds,. The weapon has been secured. Police have been contacted. Director, Educational Leadership has been notified.",1,On workplace grounds
S-2021-142780,31/08/2021 15:38,Term 3,Violence,Rural South and West,Gundagai,Assault,,Self Harm,"Executive staff reported a student assaulted another student on school grounds. ##### of the students sustained injuries as a result. Parents were notified and collected the injured student and sought further medical treatment. #### reporting was followed. Support is in place for the students involved. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-144091,2/09/2021 9:14,Term 3,Violence,Regional North,Tuggerah Lakes,Allegations Of Sexual Assault,,,An executive staff member reports a student has disclosed allegations of #### assault on school grounds. Police notified. #### reporting followed. Support is in place.,1,On workplace grounds
S-2021-144277,2/09/2021 11:09,Term 3,Emergency Situation,Metropolitan South,Georges River,Utility Failure,,,"An Executive staff member reports a utility failure on school grounds. Emergency services were on site. The school remained operational, and no significant damages to the school property. The Director of Educational Leadership is aware.",1,On workplace grounds
S-2021-144426,2/09/2021 12:48,Term 3,Violence,Regional North,Blue Mountains,Indecent Assault,,,"An executive staff member reports a student has made allegations of a ##### incident assault involving another student on school grounds. Parents of the student are aware and will be contacting police who will manage the matter. #### Reporting Guidelines will be followed. Supports will be provided to both students. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-144658,2/09/2021 15:27,Term 3,Violence,Regional North,Tuggerah Lakes,Allegations Of Sexual Assault,,Child Protection,"An employee reports student well-being concerns after allegations of #### assault were made against the student off school grounds. Police have been notified. Support is being arranged. #### reporting has been followed. Executive staff and Director, Educational Leadership have been informed.",1,On workplace grounds
S-2021-144836,3/09/2021 8:34,Term 3,Violence,Metropolitan South and West,Chipping Norton,Indecent Assault,,,Executive staff reports inappropriate behaviour of a student towards another student occuring on school grounds. Supports are in place. #### reporting was followed. ######,1,On workplace grounds
S-2021-146571,6/09/2021 14:14,Term 3,Violence,Regional North,Lake Macquarie North,Allegations Of Sexual Assault,,,"An executive staff member reports allegations of #### assault have been made against a student off school grounds. Police are investigating. #### reporting followed. Support is in place. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-147641,7/09/2021 15:58,Term 3,Violence,Metropolitan South,Bondi,Assault,,Child Protection,"An Executive reports a parent assaulted a student on school grounds. First aid was applied. Police were called. Supports have been put in place. #### reporting has been followed. Director, Educational Leadership to be informed.",1,On workplace grounds
S-2021-149136,9/09/2021 14:58,Term 3,Violence,Metropolitan South and West,Fairfield,Indecent Assault,,,Executive staff member reports student engaging in inappropriate behaviour towards another student. #### reporting has been followed. ####,1,On workplace grounds
S-2021-149318,9/09/2021 16:18,Term 3,Violence,Rural South and West,Gundagai,Indecent Assault,,Problematic and Harmful Sexualised Behaviour,School reports of a student engaging in a series of inappropriate behaviours upon several students. MR process has been followed. Parents have been informed of the incident. School executive staff are aware of the matter. #######,1,On workplace grounds
S-2021-151633,13/09/2021 16:41,Term 3,Welfare,Rural North,Tweed Coast,Attempted Suicide,,Possession of a Weapon,A staff member reports student and staff well-being concerns after a student was in possession of weapons and attempted #### on school grounds. First aid applied. Carers notified. Police and ambulance contacted and conveyed the student to hospital. Support is in place for staff and students. Executive staff are aware.,1,On workplace grounds
S-2021-151789,14/09/2021 9:29,Term 3,Weapon,Connected Communities,Connected Communities Team 2,Possession of a Weapon,,Staff Welfare Concerns,"An executive staff member reports staff and student well-being concerns after a student in a ####  state was in possession of a weapon on school grounds. No injuries sustained. Police were notified. Support is in place. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-152420,14/09/2021 13:05,Term 3,Violence,Metropolitan South,Marrickville,Indecent Assault,,,"Executive staff reports a parent of a student has disclosed allegations of #### assault by another student on school grounds. #### reporting has been followed. Supports will be organised and put in place for the student. Police have been contacted. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-152434,14/09/2021 13:10,Term 3,Weapon,Regional North,Cessnock,Possession of a Weapon,,Threat / Intimidation / Offens. Conduct,"Executive staff member reports of a student in possession of a weapon on school grounds and threatening staff. No physical injuries were sustained. Police and Ambulance were called and attended the school. Parent was contacted and student was taken home and Police will continue their investigations. Supports have been offered to staff member impacted. Supports for student will be reviewed. Media Unit will be notified. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-154044,16/09/2021 11:52,Term 3,Welfare,Rural North,Armidale,Student Welfare Concerns,Absconding / Missing Student,,"An executive staff member reports well-being concerns for a student who has gone missing from school grounds. Carer notified. Police contacted and are investigating. #### reporting followed. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-154474,16/09/2021 15:33,Term 3,Welfare,Metropolitan North,North Sydney,Attempted Suicide,,Student Welfare Concerns,An executive staff member reports well-being concerns for a student who attempted #### off school grounds. First aid applied. Police and ambulance were notified and conveyed the student to hospital. Support is in place.,1,On workplace grounds
S-2021-154922,17/09/2021 11:20,Term 3,Welfare,Regional North and West,Coffs Harbour,Student Behaviour,,,Executive employee reports an incident on school ground involving a student due to student behaviour. Procedures were followed. Supports are in place. Parents were contacted and collected the student. Executive staff are aware.,1,On workplace grounds
S-2021-157823,5/10/2021 10:13,Term 4,Substances,Regional North,Mooney Mooney,Usage and Consumption of Substances,,Unauthorised Entry / Trespass,"An Executive staff member reports well-being concerns for a student who consumed a substance on school grounds, outside school hours. Parents informed. Police have been notified. #### reporting will be followed. Media unit will be advised. Support is in place. Director, Educational Leadership to be informed.",1,On workplace grounds
S-2021-158390,5/10/2021 15:47,Term 4,Weapon,Connected Communities,Connected Communities Team 2,Possession of a Weapon,,,An executive staff member reports ####s made by a student about allegedly being in possession of a weapon off school grounds. Police have been notified and are investigating. Support is in place.,1,On workplace grounds
S-2021-158408,5/10/2021 16:01,Term 4,Malicious Use of Technology,Regional North,Port Stephens,Sexting,,,"An executive staff member reports that inappropriate footages were sent to other people through a student's social media account off school grounds. #### reporting was followed. Parents of the student will be notified. Support will be organised. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2021-158738,6/10/2021 13:54,Term 4,Welfare,Regional North and West,Mudgee,Student Welfare Concerns,Absconding / Missing Student,Child Protection,An executive staff member reports well-being concerns for a student who has absconded from school grounds. The students whereabouts are currently unknown. Parent notified. Police informed and are investigating. Support is in place.,1,On workplace grounds
S-2021-159076,7/10/2021 12:58,Term 4,Violence,Regional North and West,Mid Coast Valleys,Assault,,,An employee reports being assaulted by a student on school grounds. First aid was not applied. Parent contacted and the student was collected from school. Support offered. Executive staff aware.,1,On workplace grounds
S-2021-159575,7/10/2021 15:19,Term 4,Violence,Regional North and West,Coffs Harbour,Assault,,Unauthorised Entry / Trespass,"Director, Educational Leadership reported a student has assaulted multiple people at ####  high schools. Police are aware of the incidents. Supports are in place.",1,On workplace grounds
S-2021-160158,8/10/2021 16:21,Term 4,Violence,Rural South and West,Griffith,Assault,,,An executive staff member reported a few students allegedly assaulted another student on school grounds. ##### of the students sustained an injury and first aid was administered. Police and parents were contacted. Another student filmed the incident. Supports are available to the students involved. Media Unit and the Director of Educational Leadership will be notified.,1,On workplace grounds
S-2021-160180,8/10/2021 16:37,Term 4,Violence,Rural North,Namoi,Assault,,,"An Executive staff member reports a physical altercation involving ####  students took place on school grounds. Parents were made aware and they were collected. Supports will be implemented. Media Unit will be contacted. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-160448,11/10/2021 12:53,Term 4,Welfare,Rural South and West,Hume,Attempted Suicide,,,"An employee reports a parent has disclosed to an executive staff member that a student had attempted #### off school grounds. The student was conveyed to hospital by their parents. Support will be organised. #### reporting will be followed. The school is still managing the matter. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2021-160462,11/10/2021 13:14,Term 4,Violence,Regional North and West,Coffs Harbour,Assault,,,"Executive employee reports ####  students were involved in a physical altercation on school grounds. No injuries were sustained. Parents have been notified. The incident was filmed by another student and has been uploaded to social media. Media unit will be notified. School is continuing to manage the incident and supports are in place. The Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2021-161073,11/10/2021 15:48,Term 4,Welfare,Rural South and West,Albury,Student Welfare Concerns,Absconding / Missing Student,,"An Executive reports a student absconded from school grounds. Police and Carer informed. Staff later located the student safe and well. Support is in place. Director, Educational Leadership has been made aware.",1,On workplace grounds
S-2021-161085,11/10/2021 16:04,Term 4,Violence,Rural North,Namoi,Assault,,,"Executive staff reported a student sustained injuries as a result of assault on the school grounds. Supports are in place. Police was notified. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-161229,12/10/2021 10:30,Term 4,Violence,Metropolitan South and West,Eastern Creek,Indecent Assault,,,Executive staff reports inappropriate behaviour of a student towards another student occurring on school grounds. #### reporting was followed. ####,1,On workplace grounds
S-2021-161423,12/10/2021 13:33,Term 4,Violence,Rural South and West,Wagga Wagga,Assault,,Nuisance Use of Technology,An executive staff member reports injuries sustained by a student after being assaulted by ####  students on school grounds. A student filmed the incident. Parents were notified. Ambulance were contacted and assessed a student on site. Police attended. Support is in place for all students.,1,On workplace grounds
S-2021-161648,12/10/2021 15:58,Term 4,Malicious Use of Technology,Rural North,Namoi,Sexting,,,"An executive staff member reports that a student had sent inappropriate messages to another student from a different school through a social media platform. Support will be organised. #### reporting will be followed. Police will be contacted. The school is still managing the situation. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-161687,12/10/2021 16:39,Term 4,Violence,Rural North,Tweed Coast,Assault,,,"Executive staff reported a student sustained injuries as a result of physical altercation between students on the school grounds. First aid was administered. The parents were notified. The students stayed on the school grounds. Supports are in place. School continues to manage the matter. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-162079,13/10/2021 11:45,Term 4,Violence,Regional North and West,Mid Coast Valleys,Assault,,Unauthorised Entry / Trespass,"An executive staff member reports a student trespassed on site, assaulted another student and displayed threatening and intimidating behaviour. First aid applied. Parents informed. A lock-out was implemented and police were notified. Support is in place for all students and staff. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-162862,14/10/2021 14:11,Term 4,Welfare,Metropolitan South,Canterbury,Attempted Suicide,,,"Executive staff member reports welfare concerns for a student who has attempted #### off school grounds. Student was conveyed to hospital and has received medical treatment. Supports will be reviewed. #### reporting has been followed. Director, Educational Leadership has also been made aware.",1,On workplace grounds
S-2021-162916,14/10/2021 14:57,Term 4,Violence,Connected Communities,Connected Communities Team 1,Assault,,Child Protection,"An executive staff member reports injuries sustained to staff members who were assaulted by a student in ####  state on school grounds. First aid applied. Carer notified. Emergency services attended and conveyed the student to hospital for assessment. #### reporting will be followed. Support is in place. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-162924,14/10/2021 15:05,Term 4,Violence,Rural North,Lismore,Assault,,,"Executive staff report a student had assaulted another student on school grounds. An ambulance was called and a student was conveyed to Hospital for medical treatment. Parents were informed. Police were contacted. Supports will be put in place for students involved. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-163174,14/10/2021 15:24,Term 4,Welfare,Rural South and West,Albury,Student Welfare Concerns,Absconding / Missing Student,,Executive staff report welfare concerns for a student who absconded from school grounds. Parents and police contacted. Students whereabouts currently unknown. School is managing the matter and supports are in place.,1,On workplace grounds
S-2021-163252,14/10/2021 16:27,Term 4,Violence,Regional North and West,Great Lakes,Assault,,,"An executive employee and a student were physically assaulted by another student on school grounds. First aid was applied. The employee remained in school. The incident was filmed by another student. Media unit will be notified. Parents were contacted and collected the student. The school is managing the matter and supports will be put in place. The Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2021-164583,18/10/2021 10:08,Term 4,Violence,Metropolitan South,Bondi,Allegations Of Sexual Assault,,,"An executive staff member reports well-being concerns for students after allegations of #### assault have been made off school grounds. Parents aware. Police are investigating the matter. #### reporting will be followed. Support is in place for impacted students. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2021-164767,18/10/2021 12:53,Term 4,Violence,Regional North and West,Great Lakes,Allegations Of Sexual Assault,,,"Executive staff reporting, a parent has disclosed to staff, an alleged #### assault involving students on school grounds. The incident has been reported to police. #### reporting will be followed. Supports will be put place for the student. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2021-164884,18/10/2021 14:09,Term 4,Emergency Situation,Regional North,Central Coast,Utility Failure,,,An Executive staff member reports a utility failure on workplace grounds. The school will remain operational. Asset Management will be notified. The Director of Educational Leadership is aware.,1,On workplace grounds
S-2021-165193,19/10/2021 9:41,Term 4,Welfare,Rural North,Grafton,Student Behaviour,,Exposure to Chemicals,"Executive staff member reports a student has sustained an #### injury as a result of being impacted by a #### on school grounds. First aid was administered. Parent contacted. Ambulance was called and student was conveyed to hospital for medical treatment. Director, Educational Leadership will be notified. School will continue to manage.",1,On workplace grounds
S-2021-165488,19/10/2021 13:25,Term 4,Violence,Regional North,Blue Mountains,Allegations Of Sexual Assault,,,An employee reports that a student has made an allegation of #### assault by another student that occurred off school grounds. Parents were aware of the situation. #### reporting was followed. Support is in place. The school is managing the matter. Executive staff will be notified.,1,On workplace grounds
S-2021-165702,19/10/2021 15:59,Term 4,Violence,Rural North,Armidale,Assault,,,"An executive employee reports a student was physically assaulted by another student on school grounds. The incident was filmed and has been uploaded to social media. Media unit have been notified. Parents were contacted. School is managing the matter and supports are in place. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2021-165749,19/10/2021 16:32,Term 4,Violence,Rural South and West,Orange,Assault,,Student Welfare Concerns,"An Executive reports a student physically assaulted their #### after absconding from school grounds. Emergency services contacted. The student was conveyed to hospital by Ambulance. Supports are in place for the student. Media Unit notified. Director, Educational Leadership has been informed.",1,On workplace grounds
S-2021-165922,20/10/2021 10:10,Term 4,Malicious Use of Technology,Metropolitan South and West,Glenfield,Sexting,,,An employee reports that a student has saved inappropriate images onto a device. #### staff members were exposed to the images. #### reporting was followed. Parents were notified. Support will be organised. The school is managing the matter. Executive staff were made aware.,1,On workplace grounds
S-2021-165968,20/10/2021 10:52,Term 4,Weapon,Connected Communities,Connected Communities Team 3,Possession of a Weapon,,Anti-Social and Extremist Behaviour,"A staff member reports welfare concerns for a student following a #### made on school grounds. Parents will be contacted, school will manage the matter. Executive staff are aware.",1,On workplace grounds
S-2021-166226,20/10/2021 14:20,Term 4,Welfare,Rural South and West,Hume,Self Harm,,,An executive staff member reports a student has engaged in ##### on school grounds. Emergency services were contacted and conveyed the student to the hospital. Carer were notified. #### reporting will be followed and supports are in place.,1,On workplace grounds
S-2021-166275,20/10/2021 14:45,Term 4,Emergency Situation,Regional North and West,Coffs Harbour,Severe Storm,,,"A staff member reports the school have been impacted by a severe storm. The storm is still occurring. All students and staff have been accounted for. Damage has been sustained to school grounds. Emergency services have been notified. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-166325,20/10/2021 15:16,Term 4,Violence,Regional North and West,Coffs Harbour,Assault,,,A staff member reports injuries sustained by a student who was assaulted by another student with an implement on school grounds. First aid applied. Parents notified and conveyed the student for medical treatment. Support is in place. Executive staff are aware.,1,On workplace grounds
S-2021-166443,20/10/2021 16:43,Term 4,Emergency Situation,Regional North and West,Coffs Harbour,Utility Failure,,Flood,An Executive staff member reports a utility failure and flooding on workplace grounds. The school will remain non-operational. Asset Management is notified. The Director of Educational Leadership will be made aware.,1,On workplace grounds
S-2021-166458,20/10/2021 17:00,Term 4,Violence,Regional North,Port Stephens,Allegations Of Sexual Assault,,,"An Executive staff member reports a student disclosed allegations of #### assault by an unknown member of the community on school grounds. A #### report guide has been followed. Police will be made aware. Supports have been put in place, and the school is managing the matter. The Director of Educational Leadership is aware.",1,On workplace grounds
S-2021-166542,21/10/2021 9:08,Term 4,Emergency Situation,Regional North and West,Coffs Harbour,Severe Storm,,,"An executive staff member reports damage to the school following severe weather. No injuries were sustained. Asset Management has been notified. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-166592,21/10/2021 9:45,Term 4,Emergency Situation,Rural South and West,Far West,Utility Failure,,,"An Executive staff member reports a utility failure on school grounds due to an external emergency. The school continues to remain operational. Emergency services are on site. Parents and community members are aware. Director, Educational Leadership has been notified.",1,On workplace grounds
S-2021-166749,21/10/2021 11:58,Term 4,Emergency Situation,Regional South,Yass,Utility Failure,,,"An executive staff member reports that school is non-operational as of today due to utility failure affecting schools water supply. Parents were contacted and students will be collected. Staff members have left school grounds. Asset Management has been contacted. Director, Educational Leadership was informed.",1,On workplace grounds
S-2021-166953,21/10/2021 14:58,Term 4,Violence,Rural North,Armidale,Assault,,,"Executive staff report a student has trespassed on school grounds and assaulted another student. First aid was administered. Ambulance and Police were called. Student was conveyed to hospital for medical treatment. Parents have been contacted. Director, Educational Leadership will be advised.",1,On workplace grounds
S-2021-167737,22/10/2021 12:44,Term 4,Violence,Rural South and West,Cowra,Indecent Assault,,,"An executive staff member reports a student has ####  assaulted another student on school grounds. Police were contacted and attended. Parents were notified. #### reporting will be followed and supports will be put in place. The Director, Educational Leadership as been made aware.",1,On workplace grounds
S-2021-168162,22/10/2021 14:53,Term 4,Welfare,Rural North,Mooki,Student Behaviour,,Malicious Damage,"An executive staff member reports injuries sustained by a student in a ####  state who caused malicious damage to school property on school grounds. First aid applied. Parent notified. Ambulance contacted and conveyed the student to hospital. Asset Management and Media Unit will be informed. Support is in place and Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-168322,22/10/2021 16:38,Term 4,Violence,Rural North,Armidale,Assault,,Student Welfare Concerns,"An executive staff member reports ####  students were involved in a physical altercation that was filmed on school grounds. ##### student involved absconded from school before returning. First aid was administered and parents of ##### students were notified. Police were notified and the school have managed the matter. Media unit were notified. Support will be provided to ##### students and Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-168405,24/10/2021 9:37,Term 4,Emergency Situation,Regional South,Wollondilly,Severe Storm,,,"An executive staff member reports damage to the school following severe weather. No injuries were sustained. Asset Management has been notified. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-168407,24/10/2021 9:55,Term 4,Emergency Situation,Regional South,Wollondilly,Severe Storm,,,"An executive staff member reports damage to the school following severe weather. No injuries were sustained. Asset Management has been notified. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-168685,25/10/2021 10:42,Term 4,Emergency Situation,Regional North and West,Mid Coast Valleys,Utility Failure,,,"School reports of a utility failure affecting drinking water on school grounds. Incident has been communicated to staff and students. Internal agencies have been notifed. Executive staff and Director, Educational Leadership aware.",1,On workplace grounds
S-2021-168822,25/10/2021 12:01,Term 4,Substances,Regional North and West,Upper Hunter,Usage and Consumption of Substances,,,"Executive staff report well-being concerns for multiple students who witnessed an incident involving student usage of a substance on school grounds. No medical treatment was required. Parent was contacted. Supports offered. Police were notified. #### Reporting will be followed. Director, Educational Leadership has been informed.",1,On workplace grounds
