Case Number,Date/Time Opened,Term ,Incident Group,Operational Directorate,Principal Network Name,Primary Category,Primary Sub-Category,Secondary Category,Summary of the Incident (External Distribution),Incident Priority Rating,Incident Occurred
S-2020-411253,11/12/2020 14:25,Term 4,Weapon,Regional North,Lake Macquarie West,Possession of a Weapon,,Threat / Intimidation / Offens. Conduct,Executive staff report of student behaviour concerns on school grounds. Police were contacted and investigated. Parents have been notified of the incident. Supports will be put in place for staff and students that may be affected.,1,On workplace grounds
S-2020-411266,11/12/2020 14:29,Term 4,Welfare,Regional North and West,Great Lakes,Attempted Suicide,,,"Executive employee reports a student has attempted suicide on school grounds. No physical injuries sustained. Ambulance were contacted and arrived. Paramedics conveyed the student to hospital. Parents were notified and met the student in hospital. #### has been followed. Supports are in place. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2020-411482,11/12/2020 15:50,Term 4,Violence,Metropolitan South & South West,Chipping Norton,Assault,,Problematic and Harmful Sexualised Behaviour,Executive staff reports that a student has assaulted another student and has displayed inappropriate behaviour on school grounds. The school are managing the matter and supports are in place. Carers will be notified. Mandatory reporting has been followed.,1,On workplace grounds
S-2020-411622,14/12/2020 8:08,Term 4,Emergency Situation,Rural North,Wollumbin,Utility Failure,,,"An executive staff member reports utility failure on school grounds due to adverse weather conditions. No damage has been reported. The school has ceased operations due to utility failure and road closures. Parents have been informed. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-411623,14/12/2020 8:13,Term 4,Emergency Situation,Rural North,Wollumbin,Flood,,,"An executive staff member reports the school is non operational due to the closure of the roads caused by flooding. No damage has been reported. Parents and staff have been notified. The Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-411637,14/12/2020 8:29,Term 4,Criminal Activity,Metropolitan North,Mount Druitt,Bomb Threat,,,"An executive staff member reports a school has received a bomb threat. School is being evacuated and emergency services contacted. Media Unit will be notified. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2020-411649,14/12/2020 8:49,Term 4,Emergency Situation,Rural North,Grafton,Flood,,,"An executive staff member reports the school is non operational due to a hazard that may be caused by potential flooding. No damage has been reported. Parents and staff have been notified. The Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-411797,14/12/2020 10:26,Term 4,Criminal Activity,Regional North,Hawkesbury,Bomb Threat,,,"An executive staff member reports the school has received a bomb threat. School has been evacuated and emergency services contacted.  Media Unit will be notified. Director, Educational Leadership will be made aware. School has now resumed normal activities.",1,On workplace grounds
S-2020-411840,14/12/2020 11:05,Term 4,Emergency Situation,Regional North and West,Mid Coast Valleys,Severe Storm,,,"Executive staff member reports the school is non operational due to a severe storm which has cut off access roads in the area. Nil injuries or damages to school property. No staff or students on school grounds. Internal stakeholders will be contacted. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-411884,14/12/2020 11:41,Term 4,Emergency Situation,Regional North and West,Mid Coast Valleys,Flood,,,Executive staff reports some flooding in parts of community resulting in some students being unable to attend. School remains fully operational. Utilities are working and no damage to school properties. Director Educational Leadership is aware.,1,On workplace grounds
S-2020-411914,14/12/2020 11:59,Term 4,Welfare,Rural South and West,Deniliquin,Student Behaviour,,,Executive staff report of student behaviour on school grounds. Carer was contacted and attended. Police were notified. An ambulance was called and conveyed student to hospital for a xxxxx xxxxx. Supports are in place for student involved.,1,On workplace grounds
S-2020-412196,14/12/2020 15:19,Term 4,Welfare,Regional North,Blue Mountains,Student Welfare Concerns,Absconding / Missing Student,,Director reports a student has absconded in an unknown direction from school grounds. Police have been contacted. Parents notified. Supports offered. Executive staff are aware.,1,On workplace grounds
S-2020-412220,14/12/2020 15:26,Term 4,Emergency Situation,Rural North,Tweed Coast,Severe Storm,,,Executive advises that the school will be non-operational today due to flooding in the area. Director Educational Leadership has been notified.,1,On workplace grounds
S-2020-412236,14/12/2020 15:32,Term 4,Substances,Metropolitan South,Kogarah,Usage and Consumption of Substances,,,"Executive staff report a student was found under the influence of a prohibited substance on school grounds. First aid administered. Paramedics and parents contacted. Student conveyed to hospital via ambulance for further medical treatment. Police are currently investigating and school is managing the matter. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2020-412378,15/12/2020 8:03,Term 4,Emergency Situation,Rural North,Wollumbin,Flood,,,Executive staff reports some flooding in parts of the community.  School is operational but with reduced staffing and students.  Utilities are working and no damage to school properties. Director Educational Leadership is aware.,1,On workplace grounds
S-2020-412387,15/12/2020 8:11,Term 4,Emergency Situation,Rural North,Grafton,Flood,,,"An executive staff member reports the school has ceased operations due to adverse weather conditions and road closures. No damage has been reported at this stage. Parents have been informed. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-412395,15/12/2020 8:17,Term 4,Emergency Situation,Rural North,Wollumbin,Flood,,,"An executive staff member reports the school has ceased operations due to adverse weather conditions and road closures. No damage has been reported at this stage. Parents have been informed. Director, Educational Leadership is aware.",1,On workplace grounds
